student_id,graduation_year,branch,cgpa,class_10_percent,class_12_percent,internships,research_papers,major_project_domain,skills,outcome,company_name,company_type,sector,package_lpa,active_backlogs,eligible,registered,shortlisted,appeared,cleared,interviewed,offer_received,offer_accepted,joined_company,eligible_for_placements,registered_for_placements,appeared_for_test,cleared_test,internship_converted_to_ppo,is_repeat_recruiter,recruiter_visit_year,placement_status,company_tier
S21_06176,2021,IT,6.23,71.95,65.33,0,0,Data Science,"Docker, Node.js, Python, Java",Placed,Infosys,service,Tech,5.42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_3
S21_06177,2021,EE,6.66,75.92,63.96,1,0,IoT,"IoT, Excel, AutoCAD, Python, Power Systems",Placed,Cognizant,service,Tech,3.89,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06178,2021,EE,9.69,83.86,81.38,1,2,Embedded Systems,"C++, Python, MATLAB, Excel, Power Systems",Placed,Siemens,core,Core Engineering,8.53,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021,placed,tier_2
S21_06179,2021,EE,6.94,73.29,60.15,0,0,Power Systems,"AutoCAD, Excel",Placed,Meesho,startup,Tech,10.08,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2021,placed,tier_3
S21_06180,2021,ECE,7.48,77.61,69.57,1,0,Embedded Systems,"C++, Python, VHDL, Embedded Systems",Placed,Salesforce,product,Tech,20.89,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_2
S21_06181,2021,ME,5.32,77.93,59.44,1,0,Project Management,"Python, MATLAB, Solidworks",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06182,2021,BT,7.12,73.54,70.24,0,0,Biotech Research,"Python, Bioinformatics, Excel",Placed,HCL,service,Tech,4.62,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06183,2021,ME,6.44,75.52,64.2,0,0,Robotics,"MATLAB, Project Management, Python",Placed,Wipro,service,Tech,4.59,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06184,2021,CE,8.38,87.3,89.66,2,0,Robotics,"Excel, Project Management, Revit, AutoCAD, STAAD Pro",Placed,Siemens,core,Core Engineering,11.02,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2021,placed,tier_2
S21_06185,2021,EE,4.89,62.31,52.39,0,0,Hardware & VLSI,"Excel, C++, Power Systems",Unplaced,,,,0.0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,,unplaced,
S21_06186,2021,ME,6.61,85.1,69.9,2,0,Structural Engineering,"Project Management, Solidworks, Python, Excel, AutoCAD",Placed,Meesho,startup,Tech,7.42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06187,2021,ECE,7.58,84.63,74.65,1,0,Embedded Systems,"IoT, SQL, C++, Embedded Systems",Placed,Paytm,startup,Tech,9.01,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06188,2021,ECE,7.58,80.47,74.08,0,0,Robotics,"Embedded Systems, MATLAB, SQL",Placed,PwC,consulting,Consulting,10.15,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_2
S21_06189,2021,IT,5.76,79.13,61.52,0,0,Mobile Apps,"React, Node.js",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06190,2021,CE,6.83,83.58,64.1,0,0,Robotics,"STAAD Pro, Project Management, AutoCAD, Revit",Placed,Infosys,service,Tech,4.72,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_3
S21_06191,2021,ECE,6.72,73.94,66.41,0,0,Power Systems,"MATLAB, VHDL, Python, Embedded Systems, C++",Placed,HCL,service,Tech,5.56,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,2021,placed,tier_3
S21_06192,2021,BT,4.32,58.96,56.39,1,0,Biotech Research,"Tableau, Python, R, Data Analysis",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06193,2021,CSE,6.67,69.2,63.78,1,0,Mobile Apps,"SQL, AWS, Node.js, Docker",Unplaced,,,,0.0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,,unplaced,
S21_06194,2021,IT,8.42,87.37,80.42,0,0,Mobile Apps,"React, Node.js, HTML/CSS",Unplaced,,,,0.0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,,unplaced,
S21_06195,2021,CE,5.81,78.19,63.46,0,0,Structural Engineering,"Excel, STAAD Pro, AutoCAD, Project Management",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06196,2021,BT,7.53,91.3,76.15,1,0,Clinical Analytics,"Tableau, Bioinformatics",Placed,Swiggy,startup,Tech,12.29,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_2
S21_06197,2021,IT,8.2,89.99,75.96,1,0,Data Science,"Java, HTML/CSS",Placed,Cisco,product,Tech,15.93,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_2
S21_06198,2021,CSE,8.36,89.1,82.04,1,0,Web Development,"Java, React, SQL, AWS, Docker",Placed,VMware,product,Tech,17.72,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2021,placed,tier_2
S21_06199,2021,ECE,7.19,63.54,63.9,1,0,Signal Processing,"VHDL, IoT, MATLAB, SQL",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06200,2021,BT,6.26,73.59,66.29,2,0,Clinical Analytics,"Python, Data Analysis, Tableau",Placed,TCS,service,Tech,5.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_3
S21_06201,2021,ME,6.14,75.2,63.01,1,0,AutoCAD Design,"MATLAB, Python, Solidworks, Ansys, AutoCAD",Placed,TCS,service,Tech,5.24,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06202,2021,EE,9.13,89.96,91.03,2,0,Robotics,"Power Systems, Python",Unplaced,,,,0.0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,,unplaced,
S21_06203,2021,EE,8.02,84.25,84.31,1,0,IoT,"AutoCAD, IoT, MATLAB",Placed,Tech Mahindra,service,Tech,6.82,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06204,2021,CE,6.67,83.78,65.75,5,0,Project Management,"STAAD Pro, Civil 3D, Excel",Placed,Capgemini,service,Tech,5.26,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021,placed,tier_3
S21_06205,2021,IT,6.04,73.66,63.49,0,0,Data Science,"Java, Python",Placed,Wipro,service,Tech,5.81,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06206,2021,CSE,6.11,69.25,57.22,0,0,Cloud Computing,"SQL, Node.js, AWS, TensorFlow, Python",Placed,Capgemini,service,Tech,4.17,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06207,2021,BT,6.45,82.37,70.34,0,0,Biotech Research,"R, Excel, Tableau, Bioinformatics",Placed,Meesho,startup,Tech,19.27,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06208,2021,ME,6.73,79.37,72.82,2,0,Solidworks Modeling,"Ansys, Excel, Project Management, Python, Solidworks",Placed,GE,core,Core Engineering,12.32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_2
S21_06209,2021,ECE,7.3,83.35,74.77,0,0,Signal Processing,"MATLAB, Embedded Systems, Python, SQL",Placed,Cognizant,service,Tech,3.73,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_3
S21_06210,2021,CE,6.47,74.35,64.31,0,0,Project Management,"Civil 3D, Project Management, Excel",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06211,2021,ECE,6.62,77.46,69.75,1,0,Signal Processing,"C++, Embedded Systems, SQL",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06212,2021,CE,6.64,74.92,68.69,0,0,Solidworks Modeling,"Civil 3D, Revit, STAAD Pro",Placed,Honeywell,core,Core Engineering,13.69,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_2
S21_06213,2021,CSE,8.12,87.54,80.67,2,0,Machine Learning,"Java, Docker, Python, TensorFlow, Node.js",Unplaced,,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,unplaced,
S21_06214,2021,ME,5.73,75.37,62.88,0,0,Solidworks Modeling,"Ansys, Python",Unplaced,,,,0.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,unplaced,
S21_06215,2021,ME,6.05,75.74,67.34,0,0,Structural Engineering,"Ansys, Project Management, Python, Solidworks",Unplaced,,,,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,unplaced,
S21_06216,2021,BT,5.58,63.57,59.84,1,0,Clinical Analytics,"Tableau, Data Analysis, Python, SQL",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06217,2021,BT,6.46,79.11,68.4,0,0,Data Analysis,"Bioinformatics, Data Analysis, Tableau, SQL",Placed,Accenture,consulting,Consulting,8.38,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06218,2021,BT,7.58,79.14,77.89,1,0,Data Analysis,"SQL, Python, Tableau, Bioinformatics",Placed,HCL,service,Tech,5.14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_3
S21_06219,2021,CE,5.16,80.02,65.2,1,0,AutoCAD Design,"STAAD Pro, AutoCAD, Excel, Project Management, Civil 3D",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06220,2021,CSE,6.29,69.51,64.44,0,0,Mobile Apps,"Node.js, AWS, SQL, TensorFlow, Java",Unplaced,,,,0.0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,,unplaced,
S21_06221,2021,IT,8.21,76.42,76.92,0,0,Machine Learning,"AWS, Node.js, Python",Placed,Accenture,consulting,Consulting,13.72,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06222,2021,BT,6.21,77.56,60.59,0,0,Biotech Research,"R, Data Analysis, Python, Excel, Tableau",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06223,2021,ECE,6.61,73.76,61.53,0,0,Embedded Systems,"IoT, MATLAB, VHDL",Placed,Ola,startup,Tech,18.59,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06224,2021,EE,6.96,80.26,63.46,1,0,Signal Processing,"C++, AutoCAD, Python, Excel",Placed,Reliance,core,Core Engineering,14.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06225,2021,ME,7.84,84.45,83.91,2,1,AutoCAD Design,"Excel, Solidworks, Project Management, MATLAB, AutoCAD",Placed,Tata Steel,core,Core Engineering,12.33,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_2
S21_06226,2021,CE,7.11,74.47,66.29,2,0,AutoCAD Design,"AutoCAD, Revit",Placed,Reliance,core,Core Engineering,7.47,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021,placed,tier_3
S21_06227,2021,IT,5.68,72.39,60.41,0,0,Web Development,"JavaScript, Python, SQL",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06228,2021,EE,6.57,81.95,69.83,0,0,Robotics,"Excel, IoT, AutoCAD",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06229,2021,EE,6.82,84.35,67.01,1,0,Power Systems,"C++, AutoCAD",Placed,Swiggy,startup,Tech,10.41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_2
S21_06230,2021,ECE,8.66,88.95,80.53,3,0,Robotics,"IoT, C++, MATLAB, SQL, Python",Placed,EY,consulting,Consulting,9.78,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021,placed,tier_2
S21_06231,2021,ME,7.21,73.95,70.14,2,0,Structural Engineering,"MATLAB, Project Management, Ansys, Excel",Unplaced,,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,unplaced,
S21_06232,2021,CE,7.4,69.49,64.28,0,0,Solidworks Modeling,"Excel, Civil 3D, AutoCAD, Project Management, Revit",Placed,Tata Steel,core,Core Engineering,12.75,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_2
S21_06233,2021,IT,6.84,76.85,64.56,0,0,Cloud Computing,"JavaScript, React",Placed,Infosys,service,Tech,3.87,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_3
S21_06234,2021,IT,6.51,70.41,69.2,2,0,Web Development,"AWS, Python, Docker, React",Placed,Capgemini,service,Tech,5.12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06235,2021,ME,6.29,78.81,64.38,1,0,Robotics,"Python, Excel, Project Management, AutoCAD, Solidworks",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06236,2021,BT,7.6,78.5,78.55,1,0,Bioinformatics,"R, Data Analysis, SQL",Unplaced,,,,0.0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,,unplaced,
S21_06237,2021,IT,4.27,71.31,58.0,0,0,Machine Learning,"Python, Java, React, HTML/CSS",Placed,VMware,product,Tech,14.71,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_2
S21_06238,2021,CE,7.17,65.1,60.74,0,0,Project Management,"AutoCAD, Project Management, STAAD Pro, Revit, Excel",Placed,Razorpay,startup,Tech,14.09,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_2
S21_06239,2021,EE,8.34,84.45,75.77,0,1,Power Systems,"Power Systems, IoT",Unplaced,,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,unplaced,
S21_06240,2021,ME,5.54,69.2,56.19,1,0,Structural Engineering,"Project Management, MATLAB, Solidworks, Ansys",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06241,2021,ECE,6.02,76.51,59.92,0,0,Robotics,"IoT, VHDL, Python",Placed,Cognizant,service,Tech,5.09,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_3
S21_06242,2021,ME,7.01,84.11,75.97,1,0,AutoCAD Design,"Excel, Solidworks, AutoCAD, MATLAB",Unplaced,,,,0.0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,,unplaced,
S21_06243,2021,ME,6.98,78.12,70.66,0,0,Robotics,"Ansys, MATLAB",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06244,2021,CE,8.02,94.24,79.27,2,1,Structural Engineering,"Civil 3D, AutoCAD",Placed,HCL,service,Tech,7.11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_3
S21_06245,2021,BT,7.47,87.9,77.09,0,0,Bioinformatics,"Data Analysis, Tableau, Python, R",Placed,Meesho,startup,Tech,13.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06246,2021,ME,6.95,85.44,69.98,0,0,Project Management,"AutoCAD, Ansys, Project Management",Placed,Infosys,service,Tech,4.47,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_3
S21_06247,2021,ME,8.27,95.72,80.77,4,0,Solidworks Modeling,"Excel, Python, Solidworks, Project Management",Placed,GE,core,Core Engineering,11.26,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,2021,placed,tier_2
S21_06248,2021,CE,7.54,83.92,70.26,0,0,Project Management,"Civil 3D, Project Management, Excel, Revit, STAAD Pro",Placed,Bosch,core,Core Engineering,16.29,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_2
S21_06249,2021,BT,6.64,82.28,60.94,0,0,Bioinformatics,"R, Excel, Bioinformatics, SQL, Python",Higher Studies,,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,higher_studies,
S21_06250,2021,IT,7.5,89.38,80.36,1,0,Data Science,"SQL, Java, Docker",Placed,Intel,product,Tech,17.86,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_2
S21_06251,2021,CSE,7.88,85.5,79.62,3,0,Web Development,"AWS, Node.js, C++",Placed,VMware,product,Tech,18.93,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_2
S21_06252,2021,ECE,7.66,92.62,85.21,0,0,Robotics,"MATLAB, C++",Placed,VMware,product,Tech,15.94,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_2
S21_06253,2021,CE,6.99,82.67,68.62,0,0,AutoCAD Design,"Project Management, Excel, Civil 3D, Revit",Placed,Reliance,core,Core Engineering,7.47,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_3
S21_06254,2021,ME,6.96,79.38,73.03,0,0,Solidworks Modeling,"MATLAB, Project Management, Excel, Python",Placed,TCS,service,Tech,4.92,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_3
S21_06255,2021,IT,6.27,80.21,71.05,0,0,Machine Learning,"AWS, React, Java, JavaScript",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06256,2021,EE,7.3,74.05,68.55,0,0,Power Systems,"MATLAB, IoT",Placed,L&T,core,Core Engineering,9.32,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_2
S21_06257,2021,ECE,6.93,81.33,76.35,0,0,Robotics,"Embedded Systems, Python, MATLAB",Placed,Wipro,service,Tech,5.87,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_3
S21_06258,2021,ME,8.07,83.24,78.48,2,0,AutoCAD Design,"MATLAB, AutoCAD, Excel, Project Management",Placed,Bosch,core,Core Engineering,7.47,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2021,placed,tier_2
S21_06259,2021,ECE,6.67,73.92,64.81,2,0,Embedded Systems,"C++, Python, Embedded Systems, MATLAB, IoT",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06260,2021,CSE,7.61,74.18,70.89,3,1,Machine Learning,"Java, SQL",Placed,Deloitte,consulting,Consulting,11.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_2
S21_06261,2021,IT,7.11,72.47,71.01,1,0,Cloud Computing,"HTML/CSS, Python",Placed,Oracle,product,Tech,19.04,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_2
S21_06262,2021,IT,7.68,78.01,67.12,0,0,Blockchain,"Python, AWS",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06263,2021,CSE,7.12,80.65,75.48,1,0,Mobile Apps,"Python, SQL, Java",Unplaced,,,,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,unplaced,
S21_06264,2021,ME,9.23,92.03,81.24,2,2,AutoCAD Design,"Ansys, Python, MATLAB, Excel",Higher Studies,,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,higher_studies,
S21_06265,2021,ME,6.85,81.23,71.41,1,0,Structural Engineering,"Project Management, Solidworks, Python, Ansys",Placed,Reliance,core,Core Engineering,11.27,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06266,2021,EE,7.52,90.68,76.93,0,0,Hardware & VLSI,"Excel, MATLAB, AutoCAD",Placed,Accenture,consulting,Consulting,11.63,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06267,2021,CE,7.65,87.67,75.3,1,0,Solidworks Modeling,"Excel, Civil 3D, Project Management, STAAD Pro, AutoCAD",Placed,L&T,core,Core Engineering,7.47,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_2
S21_06268,2021,ECE,6.04,72.34,67.39,0,0,Hardware & VLSI,"MATLAB, C++",Placed,Infosys,service,Tech,5.13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06269,2021,ME,6.86,75.12,65.03,0,0,AutoCAD Design,"MATLAB, Project Management, Solidworks, Ansys",Higher Studies,,,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,higher_studies,
S21_06270,2021,IT,8.32,78.7,83.79,2,0,Cybersecurity,"Docker, React, HTML/CSS, JavaScript",Unplaced,,,,0.0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,,unplaced,
S21_06271,2021,CSE,7.77,88.49,77.94,1,0,Cybersecurity,"React, C++",Placed,Capgemini,service,Tech,4.49,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,2021,placed,tier_3
S21_06272,2021,ME,6.86,77.13,79.12,1,0,Solidworks Modeling,"Python, Excel",Placed,Reliance,core,Core Engineering,14.86,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06273,2021,ECE,8.42,87.52,75.85,1,0,Embedded Systems,"SQL, C++",Unplaced,,,,0.0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,,unplaced,
S21_06274,2021,CE,8.74,81.85,82.87,0,0,Project Management,"Civil 3D, STAAD Pro, Revit, Excel",Placed,Siemens,core,Core Engineering,12.93,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_2
S21_06275,2021,ME,6.73,75.78,68.4,1,0,AutoCAD Design,"Solidworks, MATLAB",Placed,Infosys,service,Tech,5.76,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06276,2021,IT,6.92,87.42,73.93,0,0,Data Science,"JavaScript, Docker",Unplaced,,,,0.0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,,unplaced,
S21_06277,2021,ECE,5.79,64.46,57.23,0,0,Signal Processing,"VHDL, IoT",Higher Studies,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,higher_studies,
S21_06278,2021,CE,5.71,85.14,70.34,2,0,Solidworks Modeling,"Revit, Excel, Civil 3D",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06279,2021,ME,6.35,82.72,66.99,0,0,Project Management,"Solidworks, Python",Placed,Ola,startup,Tech,8.83,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06280,2021,CE,6.52,68.67,63.83,0,0,Project Management,"Revit, Project Management, AutoCAD, Excel, STAAD Pro",Placed,Reliance,core,Core Engineering,14.92,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06281,2021,ECE,7.06,80.34,64.42,1,0,Power Systems,"IoT, VHDL, MATLAB",Placed,Infosys,service,Tech,4.79,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2021,placed,tier_3
S21_06282,2021,CE,7.73,93.44,80.39,3,0,Solidworks Modeling,"Revit, Civil 3D, Project Management, AutoCAD, STAAD Pro",Placed,GE,core,Core Engineering,10.03,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_2
S21_06283,2021,CSE,8.59,87.27,83.16,0,0,Mobile Apps,"C++, Java, Python, Docker",Unplaced,,,,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,unplaced,
S21_06284,2021,BT,6.4,82.57,73.82,1,0,Biotech Research,"Data Analysis, Bioinformatics, SQL",Placed,Capgemini,service,Tech,4.16,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2021,placed,tier_3
S21_06285,2021,EE,5.56,80.73,63.18,0,0,Power Systems,"Power Systems, IoT, Python, C++, Excel",Placed,Wipro,service,Tech,7.33,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06286,2021,BT,5.9,72.82,60.31,0,0,Bioinformatics,"Bioinformatics, Data Analysis, R",Unplaced,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06287,2021,BT,6.62,76.22,67.77,0,0,Data Analysis,"SQL, R",Placed,Swiggy,startup,Tech,19.37,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_2
S21_06288,2021,CE,6.61,67.91,66.41,1,0,AutoCAD Design,"AutoCAD, STAAD Pro",Placed,HCL,service,Tech,4.36,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_3
S21_06289,2021,CE,7.42,82.19,72.14,0,0,AutoCAD Design,"Excel, Civil 3D",Placed,GE,core,Core Engineering,10.95,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_2
S21_06290,2021,IT,6.91,70.88,69.52,0,0,Blockchain,"AWS, Python, JavaScript, React",Higher Studies,,,,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,higher_studies,
S21_06291,2021,CE,6.4,80.97,69.92,0,0,Solidworks Modeling,"STAAD Pro, Excel",Placed,HCL,service,Tech,3.74,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06292,2021,CSE,6.09,85.08,68.09,0,0,Cloud Computing,"Python, Java",Placed,Infosys,service,Tech,3.84,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2021,placed,tier_3
S21_06293,2021,BT,6.89,78.9,66.98,1,0,Biotech Research,"Tableau, Data Analysis, SQL, Bioinformatics, R",Placed,Wipro,service,Tech,5.22,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_3
S21_06294,2021,EE,8.02,84.41,76.71,1,0,Power Systems,"IoT, Excel",Placed,Siemens,core,Core Engineering,12.4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_2
S21_06295,2021,ME,7.13,73.45,69.19,0,0,Robotics,"Project Management, MATLAB, Excel, Solidworks",Placed,GE,core,Core Engineering,10.65,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_2
S21_06296,2021,CSE,5.86,79.86,60.06,0,0,Cloud Computing,"Docker, AWS, Java, TensorFlow",Unplaced,,,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unplaced,
S21_06297,2021,IT,8.24,86.68,79.94,1,0,Cybersecurity,"AWS, React, JavaScript, HTML/CSS",Placed,HCL,service,Tech,5.59,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2021,placed,tier_3
